,pt_y1,eta_y1,phi_y1,e_y1,pt_y2,eta_y2,phi_y2,e_y2,myy,label
39164,47.1175,-1.15233,2.3547,82.019,29.7717,1.43505,-0.864141,66.0629,146.807,0
39165,42.9906,-1.15243,-0.956149,74.8413,39.9767,0.771491,1.96144,52.4756,123.98,1
39166,43.6066,1.08206,1.99349,71.7251,30.374,-1.23551,-0.987339,56.6599,127.241,0
39167,96.2717,0.942586,-0.924312,142.301,29.9205,-0.221908,2.32277,30.6602,125.928,0
39168,66.3563,0.0488757,2.2272,66.4356,60.0059,-0.0789145,-0.693662,60.1928,125.694,1
39169,60.1153,-0.616947,2.25082,71.9234,56.4227,0.14453,-1.11154,57.0131,124.364,1
39170,135.659,-0.466896,-3.06814,150.716,29.8975,-0.191758,0.215085,30.4489,128.262,1
39171,71.1793,0.52196,1.63532,81.0975,64.8169,0.730321,-1.60304,82.8847,136.427,0
39172,62.7311,-0.348878,-1.56251,66.5877,60.0473,0.601196,0.563884,71.2298,123.171,1
39173,53.4734,1.95921,1.48596,193.432,33.1006,0.0887201,-1.95727,33.2309,123.056,0
39174,43.5516,-1.21627,-2.23833,79.937,38.0708,0.8743,0.835777,53.5723,130.101,0
39175,57.6238,-0.273615,-1.13461,59.7943,54.4826,-1.13694,2.11997,93.6563,122.503,1
39176,64.1105,0.142691,0.787713,64.7643,36.6784,-1.33963,-2.5061,74.8163,124.646,1
39177,44.8001,-0.768884,-0.59599,58.708,44.5022,1.33912,2.85451,90.735,143.013,0
39178,66.9957,1.06659,2.44251,108.856,44.0836,-0.114764,-0.477006,44.3743,127.642,1
39179,61.0346,1.5302,-0.182194,147.569,25.0821,-0.886223,2.07449,35.5936,138.674,0
39180,83.9588,2.08103,-0.122397,341.606,68.0953,1.99883,-2.03576,255.9,123.749,1
39181,67.9433,1.75213,2.93104,201.802,58.7336,0.55323,-0.418093,67.9533,149.157,0
39182,69.493,-1.01019,2.87915,108.071,55.8127,-1.15102,-0.0165649,97.0509,123.928,1
39183,49.4183,-1.10731,1.42559,82.9402,32.5593,0.92183,-1.72676,47.4011,125.18,0
39184,94.2995,0.773445,-0.396531,123.94,48.2875,0.819769,1.94437,65.4418,124.327,1
39185,64.944,-1.42078,-1.04333,142.289,39.4913,-0.111001,2.41144,39.7349,122.782,1
39186,99.376,0.899774,1.81804,142.391,46.8808,0.913469,-0.588632,67.8386,127.402,1
39187,74.4521,-0.173775,-2.07125,75.5791,52.0761,-0.0719154,1.28422,52.2108,123.985,1
39188,68.52,-0.0295865,-0.0219886,68.55,58.9687,0.00866819,-3.1292,58.9709,127.135,1
39189,50.7344,0.142819,-0.424203,51.2527,42.1887,-1.12224,2.85835,71.6633,111.475,0
39190,57.1755,-1.12918,2.29778,97.6673,56.2242,-0.476955,-0.667135,62.7415,119.059,0
39191,144.24,0.650559,1.70965,175.855,37.3808,-0.819066,2.74836,50.6364,138.603,0
39192,72.3256,0.751751,1.24262,93.743,25.2915,-1.63024,0.448828,67.0348,131.938,0
39193,53.3565,-0.969782,1.4331,80.4758,31.7631,1.13765,-2.69693,54.6324,126.543,1
39194,37.479,0.617027,0.109068,44.8428,27.7671,-1.7896,-2.23031,85.4406,114.405,0
39195,61.1579,0.316141,-1.48792,64.2397,49.9416,-0.685308,1.52219,62.1353,124.469,1
39196,66.0881,-0.397971,-0.0809768,71.3911,38.2491,1.16576,-2.31175,67.3194,125.312,1
39197,41.6468,-1.13444,2.95322,71.4456,41.6463,1.3738,-0.744372,87.5298,156.18,0
39198,47.6497,1.25277,2.28782,90.195,39.3919,-0.96052,-2.07759,59.0041,136.56,0
39199,65.4203,0.470422,-1.49909,72.7934,40.5981,1.53491,1.74864,98.5798,117.892,1
39200,68.074,1.80011,-1.96887,211.559,57.2216,1.82072,1.27606,181.341,124.665,1
39201,86.3013,1.38821,1.58981,183.701,41.0413,1.85163,-1.30088,133.942,121.327,0
39202,71.8129,-2.36128,-0.0811702,384.158,55.0558,-1.96254,3.05337,199.794,128.264,1
39203,75.9837,-0.694393,-1.09169,95.0507,56.79,-0.527399,1.38535,64.8729,124.678,1
39204,75.3136,-0.370305,0.788344,80.5366,34.5567,-2.1196,-2.40015,145.966,143.591,0
39205,84.4875,0.197405,1.60311,86.1391,35.7764,-1.55485,-1.30565,88.4677,154.401,0
39206,64.239,1.45217,-1.44358,144.744,54.2994,1.3384,1.62579,110.641,118.235,0
39207,74.4242,1.01612,0.62708,116.267,54.7933,1.52232,-2.89931,131.533,129.549,1
39208,63.0734,-1.19366,2.44621,113.603,58.5681,-0.51402,-0.395173,66.4772,127.354,1
39209,38.6334,-2.36241,1.40957,206.895,27.8729,0.695322,-1.36811,34.8866,158.042,0
39210,40.4817,0.963372,-2.93079,60.7655,28.1536,-1.13095,-0.46373,48.1614,105.712,0
39211,54.1873,1.00225,-3.08153,83.7587,46.8544,-0.757758,-0.0355957,60.9623,142.298,0
39212,36.18,1.3797,0.506359,76.4369,34.9887,-0.943539,-2.3637,51.7536,124.443,0
39213,71.2574,0.167,0.413306,72.2534,55.7767,0.379951,-2.46016,59.8515,125.678,1
39214,56.6069,0.336175,-0.360577,59.8358,38.8979,2.03521,3.08405,151.401,129.024,1
39215,135.998,-0.326855,-0.507742,143.327,38.1654,-0.978198,-2.45476,57.9283,128.358,1
39216,62.9017,0.239017,-1.94839,64.7071,60.6454,-0.0681933,1.36584,60.7865,124.532,1
39217,54.7009,1.23831,1.61396,102.281,28.6827,-0.868027,-1.21526,40.1842,126.771,0
39218,40.4779,0.859515,0.71986,56.3732,39.3027,-1.12538,-2.46812,66.9307,122.376,1
39219,105.266,-0.999136,-2.45578,162.327,32.8706,-1.90261,0.320271,112.624,128.083,1
39220,121.023,-0.3487,1.94194,128.456,34.7864,-0.467851,-0.623544,38.6635,124.662,1
39221,74.2275,0.122233,-2.339,74.7827,55.3925,0.246841,0.34207,57.0887,125.115,1
39222,75.4781,-0.075227,3.00668,75.6918,52.8239,0.205522,0.197544,53.9435,125.809,1
39223,71.596,-0.766099,-2.96101,93.654,53.8313,-0.560586,0.292088,62.5136,124.627,1
39224,65.111,-0.996114,-2.44405,100.175,58.3169,-0.575374,0.690004,68.2392,125.977,1
39225,55.9774,0.907562,1.50731,80.6573,47.6781,-0.498219,-2.02988,53.7189,128.318,1
39226,110.299,0.18372,3.11834,112.166,40.356,0.341391,-0.805716,42.7306,123.801,0
39227,69.2448,-1.81481,2.74212,218.218,56.5166,-2.05303,-0.663408,223.8,124.924,1
39228,57.6799,-1.18268,2.97232,102.946,37.9634,0.144742,-0.68361,38.3618,112.479,0
39229,63.0881,-0.584882,-1.80485,74.19,59.7932,-0.340909,1.30671,63.3016,123.738,1
39230,155.732,-0.377584,-3.06358,166.966,32.2047,1.34469,2.59473,65.9815,144.336,0
39231,69.345,-0.684231,2.57796,86.221,52.8868,0.830794,-0.228549,72.2128,156.263,0
39232,53.2862,0.610704,0.498126,63.5357,38.4061,-1.14388,2.81676,66.3947,122.346,1
39233,86.2194,0.871569,-2.04989,121.093,34.3563,-0.219154,1.16722,35.1847,125.377,1
39234,52.1845,0.895815,2.96972,74.5614,39.1537,-0.305275,-0.168425,40.9924,107.202,0
39235,70.2771,-0.838753,1.48508,96.481,49.1835,0.107362,-1.10914,49.4673,127.074,1
39236,59.9558,-0.459976,1.99784,66.4111,58.7667,-0.357345,-0.834541,62.5589,117.459,0
39237,51.7108,0.362561,2.8317,55.1469,51.4688,-0.956136,-0.261581,76.8429,126.407,1
39238,49.8527,1.04874,2.80157,79.8749,46.9494,0.208939,-0.234831,47.9779,105.292,0
39239,146.982,0.322557,-1.9683,154.694,41.5371,-0.647959,2.98394,50.5662,124.603,1
39240,182.243,0.0152963,-1.85121,182.264,43.5212,0.357067,-0.124419,46.3252,138.791,0
39241,37.9016,-0.0361328,0.392502,37.9263,36.3034,2.15641,-2.76959,158.933,123.413,1
39242,71.9328,-0.485411,2.01578,80.5751,45.4053,-2.07204,0.620933,183.14,124.448,1
39243,38.716,1.71806,-2.27669,111.369,36.6446,-0.353116,0.835528,38.953,119.463,0
39244,90.7059,0.656137,0.187172,110.942,29.1747,-1.23978,-3.1046,54.6194,152.484,0
39245,71.8648,-1.38587,2.69976,152.655,54.2018,-1.24649,-0.46124,102.052,125.12,1
39246,61.0048,-1.07683,-0.526366,99.9265,56.0097,-0.0912871,1.91782,56.2432,125.172,1
39247,41.0265,-1.76142,1.45198,122.925,39.5114,0.816315,-1.59952,53.4234,157.15,0
39248,61.4909,1.77312,1.67474,186.286,25.5911,-0.180298,-1.36455,26.0082,120.217,0
39249,68.7109,1.74453,0.164997,202.626,55.7434,2.1933,-2.53421,252.972,123.967,1
39250,62.34,1.20028,0.518626,112.902,62.0415,1.68115,-2.58165,172.409,127.968,1
39251,63.9951,1.38524,-1.50016,135.864,49.4656,1.60072,1.49861,127.581,112.895,0
39252,86.6021,2.09358,-0.500634,356.679,35.8784,1.76512,2.40233,107.876,112.208,0
39253,59.4123,-0.507193,-0.57603,67.2192,48.8974,-0.944014,2.78952,72.3521,109.72,0
39254,92.3697,1.1636,-1.49825,162.285,32.1283,0.652133,1.51623,39.2057,112.322,0
39255,64.2625,1.10686,-0.475543,107.814,59.3712,1.02934,2.52604,93.7017,123.327,1
39256,73.9563,0.0793422,-2.13188,74.1892,31.2186,-1.07167,1.4923,50.9284,110.089,0
39257,125.664,-1.7634,0.325638,377.226,50.5892,-1.14193,-1.70327,87.3174,144.475,0
39258,93.1648,-1.15007,2.30146,161.875,44.7053,-0.458838,0.0697298,49.4944,124.555,1
39259,38.6385,0.4374,-1.85065,42.3939,32.1251,-1.94025,1.15463,114.111,126.313,1
39260,79.2421,-0.767143,-1.44043,103.726,42.4266,-1.51525,1.39562,101.194,122.912,1
39261,61.8689,2.05414,-0.455415,245.259,61.2707,2.19481,2.51889,278.464,123.013,1
39262,64.0851,2.09914,-1.99937,265.368,53.9488,1.14013,1.83683,92.9795,125.133,1
39263,53.8279,-0.657195,0.634343,65.8766,42.6156,0.977855,-1.79839,64.6663,125.287,1
39264,53.579,1.33635,-2.6328,108.978,38.8139,-0.395424,0.796305,41.8881,126.916,1
39265,46.0096,0.854982,-2.49778,63.8757,41.8413,-1.1689,0.567172,73.8324,136.608,0
39266,82.3168,0.0452224,0.852724,82.401,47.1364,-1.65978,1.20975,128.408,121.575,1
39267,62.1668,0.749091,1.77914,80.4399,51.182,2.34389,0.410886,269.159,122.652,1
39268,66.5184,0.300407,2.43907,69.5425,37.8779,1.8314,-1.58326,121.262,124.098,1
39269,41.7692,0.58093,2.25853,49.0178,29.3613,-1.74421,-0.860843,86.5593,122.946,0
39270,75.0252,1.61221,-0.888371,195.566,47.4599,1.44944,1.9566,106.677,118.433,0
39271,70.7938,0.0715485,0.97996,70.975,48.9817,-0.570085,-1.63788,57.1591,120.075,1
39272,47.6845,0.242312,0.639257,49.0913,30.1891,-2.11185,2.31151,126.561,124.843,1
39273,48.3224,-1.76424,-0.340773,145.172,33.9729,0.516915,2.74715,38.6137,139.695,0
39274,62.3096,-1.24208,-2.04222,116.881,49.4015,-2.41925,1.95128,279.772,122.442,1
39275,52.8195,1.19388,-0.673969,95.1519,49.5111,0.230578,2.3204,50.8331,114.124,0
39276,62.3412,1.81958,-0.764153,197.353,44.4095,0.596139,2.25409,52.5371,125.377,1
39277,50.2737,0.713857,1.89872,63.6365,46.6203,2.31207,-1.71852,237.632,127.394,1
39278,73.0213,1.18153,1.73659,130.203,56.9786,1.02988,-0.812573,89.9629,123.776,1
39279,53.1014,-0.85681,-1.28686,73.815,50.3619,-2.14049,1.91291,217.089,125.436,1
39280,76.822,1.67601,1.01404,212.463,48.8152,2.34638,-2.68155,257.338,125.011,1
39281,52.4374,-0.207704,-1.6734,53.5725,43.1411,-1.78367,1.05833,132.005,124.725,1
39282,48.3355,-1.62502,-1.23656,127.496,44.8735,0.170829,0.808403,45.5299,124.129,1
39283,62.4129,0.854172,2.29944,86.5999,39.0288,-0.90213,-0.730701,56.0171,139.171,0
39284,48.939,-1.86307,1.88927,161.466,28.1251,0.408862,-1.26911,30.5089,127.448,1
39285,116.496,0.271652,-2.0685,120.82,34.274,-0.445706,1.35397,37.735,133.426,1
39286,41.5871,-2.3444,-1.7241,218.809,35.0678,-0.183368,1.78953,35.659,124.676,0
39287,85.8631,0.675832,-1.20637,106.23,34.1562,1.43611,1.18935,75.8636,109.326,0
39288,43.8553,-0.799616,3.1376,58.6386,26.4575,1.45376,-0.302817,59.6995,115.696,0
39289,165.571,0.813777,0.896972,223.487,26.0539,0.847896,-2.28496,35.9941,131.351,1
39290,58.1402,0.23577,-1.34436,59.7636,52.6417,-0.734033,1.69905,67.4718,123.791,1
39291,57.6712,-0.0376992,0.08384,57.7122,33.1522,1.25743,3.00323,63.0017,105.994,0
39292,82.4225,1.09343,-0.0317857,136.803,53.1873,0.693593,-2.24965,66.5019,121.505,1
39293,51.9274,0.491646,-1.78776,58.3306,34.7738,-1.743,1.41946,102.399,143.764,0
39294,73.37,-1.61207,-2.0262,191.227,38.0545,-2.16004,1.22147,167.189,109.528,0
39295,76.4356,-0.410623,-0.315643,82.9706,44.0541,0.297455,3.00988,46.0174,122.946,1
39296,56.8045,0.983789,1.95772,86.5831,53.9952,-0.318835,-0.469852,56.763,129.436,1
39297,68.2481,-0.192114,0.562967,69.5114,47.5223,-1.0833,-2.3146,78.2428,124.496,0
39298,84.7522,0.195572,1.74601,86.3782,26.0883,-1.20135,-1.68959,47.2904,117.124,0
39299,43.8529,1.57905,-1.97192,110.872,39.3214,-0.0455671,2.02559,39.3623,106.556,0
39300,46.8234,-0.768847,1.06876,61.358,43.8489,1.35292,-2.49535,90.486,145.35,0
39301,80.305,-2.0445,-1.28185,315.386,49.3668,-1.97867,1.58491,181.95,124.809,1
39302,65.7284,-0.58115,-1.69356,77.1437,51.5808,0.0968043,1.53947,51.8227,123.093,1
39303,71.9591,1.63643,-2.24167,191.823,58.4556,1.98151,1.45318,216.039,126.793,1
39304,84.9791,0.161453,-0.125222,86.0891,44.1121,-0.390058,2.78764,47.5106,126.367,1
39305,61.2929,1.12755,-2.22453,104.563,40.8483,-0.155806,0.767641,41.3451,121.164,0
39306,63.8712,-0.173313,2.19895,64.8329,60.8212,-0.282405,-0.781679,63.2627,124.438,1
39307,68.8245,1.47699,0.952247,158.574,58.8622,1.62301,-2.07138,154.974,127.416,1
39308,112.292,2.18217,-0.773053,504.1,106.151,1.11201,-0.871315,178.831,122.963,1
39309,47.2146,1.12599,-0.812669,80.4445,35.3878,-1.15141,2.43157,61.5542,140.67,0
39310,62.1541,0.0467565,-1.64393,62.2221,27.8018,-1.68009,2.14941,77.1831,113.01,0
39311,61.5671,0.48656,0.695001,68.9997,29.6687,-0.997528,-2.95405,45.6951,108.0,0
39312,99.0945,0.602857,-1.7267,117.654,36.822,1.83283,1.37243,118.042,144.364,0
39313,168.854,-0.321149,1.72028,177.637,61.012,-1.19655,2.64989,110.155,129.197,1
39314,42.8497,1.61701,3.13404,112.191,39.6551,-0.229647,0.163443,40.7054,119.948,0
39315,61.9576,-1.79556,0.791146,191.725,37.0252,-0.214243,-2.59672,37.8782,126.781,1
39316,54.8698,-1.76358,0.0982694,164.739,26.1053,0.46397,2.79079,28.9659,126.585,0
39317,53.6847,1.93295,-1.17341,189.361,40.4618,0.377035,1.95947,43.3719,122.871,1
39318,104.779,-1.17738,1.37901,186.19,36.4087,-0.751734,-2.22626,47.1897,123.108,0
39319,38.6689,-1.3827,1.91074,81.9111,30.2897,1.31605,-1.5177,60.5318,140.471,0
39320,44.9119,-1.44112,1.62655,100.2,42.667,0.660383,-1.88874,52.3138,139.55,0
39321,65.7194,0.883604,2.55029,93.0881,52.5276,2.14381,-0.774136,227.158,141.211,0
39322,64.2493,1.12939,1.83106,109.77,63.0101,0.977638,-1.73444,95.598,124.781,1
39323,68.5572,0.774632,2.90794,90.1756,62.8331,0.859034,-0.232521,87.4778,131.382,0
39324,104.286,0.588877,2.96159,122.896,38.2987,0.484995,0.25893,42.892,123.539,1
39325,42.0459,-0.79716,2.2912,56.1278,26.7314,1.56612,-0.539047,66.7872,119.115,0
39326,68.6269,-0.504261,-1.35366,77.5386,35.7231,1.0045,1.28568,55.3131,126.189,1
39327,77.2085,-0.0569315,2.02893,77.3337,50.7358,-0.294073,-1.45555,52.9454,124.234,1
39328,90.8033,-1.59868,0.403785,233.757,25.7081,0.887758,0.459683,36.5216,153.585,0
39329,55.4111,-1.68835,2.41288,155.023,26.9193,0.269617,-0.580771,27.9037,117.172,0
39330,87.7224,-1.45591,2.7154,198.322,60.5364,-1.02245,-0.186111,95.0332,148.157,0
39331,80.1525,1.69436,-0.220793,225.505,47.8036,0.968733,2.96719,72.0441,132.006,1
39332,64.9983,-1.48985,0.845399,151.506,43.652,-0.935293,-2.51644,64.1779,110.033,0
39333,37.4166,0.970179,2.51149,56.451,32.952,-1.29228,-0.894185,64.5155,119.805,0
39334,86.3006,-1.77074,1.89422,260.86,37.6956,-0.778304,-0.779214,49.7009,125.652,1
39335,42.2369,-1.2773,0.913329,81.6381,28.0073,0.731826,-2.51613,35.848,106.057,0
39336,70.96,-0.467821,0.530181,78.8677,55.7589,-0.168515,-2.12457,56.5525,123.549,1
39337,77.9684,0.208161,0.832666,79.6637,51.3639,-0.074332,-2.20922,51.5058,127.675,1
39338,57.3631,1.85186,-1.44562,187.25,51.5757,2.31403,1.9572,263.395,110.8,0
39339,78.4816,0.711007,1.4085,99.169,33.7136,2.06639,-2.27395,135.241,124.419,1
39340,51.0632,-0.371685,0.586883,54.6312,48.0902,0.645046,-2.34646,58.4467,111.72,0
39341,64.8885,0.774842,-1.94748,85.3617,59.4094,0.727481,1.19666,75.8356,124.212,1
39342,68.8275,0.118137,1.63118,69.3084,51.7296,-1.15357,-1.41398,90.1388,144.173,0
39343,57.9385,-1.25096,-2.30432,109.502,32.6113,1.04655,0.842235,52.1612,150.89,0
39344,71.0756,-1.32523,0.0579343,143.174,43.0419,-0.14376,-2.80043,43.4874,129.553,1
39345,50.6392,-0.813081,2.16516,68.3208,34.5957,1.62507,-0.560314,91.2574,153.036,0
39346,65.8195,-1.86457,-3.02626,217.473,52.691,-0.86187,0.459442,73.5029,131.357,0
39347,39.2877,-1.63687,-2.43931,104.774,26.7435,0.993457,2.98683,41.0627,115.247,0
39348,57.5571,-1.00904,1.29244,89.4305,40.9305,0.941284,-0.610742,60.442,135.78,0
39349,50.376,-1.27857,0.873978,97.4757,25.3539,0.711039,-1.54117,32.0376,106.884,0
39350,62.2495,-0.578299,-0.0824422,72.9519,60.6169,-2.03403,-3.00122,235.668,156.266,0
39351,68.7274,0.938788,-0.891625,101.304,29.3278,-1.32494,2.44387,59.063,153.471,0
39352,50.8577,-2.423,3.079,289.084,28.4756,-0.156208,-0.689383,28.8238,128.331,1
39353,87.8758,1.08625,2.75453,145.022,53.1852,0.16674,-0.200898,53.9263,150.901,0
39354,52.1246,-0.0934157,0.162477,52.3522,38.5399,1.45152,-3.10319,86.7883,117.611,0
39355,67.0043,-2.08606,1.03264,273.956,58.4456,-2.12959,-2.28432,249.279,124.706,1
39356,56.1509,-1.74932,2.5383,166.336,48.3599,-0.556,-0.423181,56.0294,122.972,1
39357,52.8574,2.13362,0.56181,226.33,37.4939,0.32847,2.73722,39.5348,120.956,1
39358,60.2651,0.58595,2.17132,70.9102,53.5388,-1.11013,-2.90264,90.0591,126.102,1
39359,61.7543,-0.522178,-2.11886,70.3667,54.5519,-1.28514,1.03263,106.152,124.631,1
39360,58.1121,-0.257434,-1.64097,60.0483,32.9582,-1.84264,0.821343,106.646,112.782,0
39361,44.5846,-1.18496,2.77544,79.724,43.0781,0.730224,-1.15836,55.0828,126.562,1
39362,52.4073,1.31051,2.94004,104.232,39.9091,-0.764635,-0.217796,52.1555,145.278,0
39363,89.3701,1.60156,-1.91386,230.68,31.5632,-0.0911582,1.65068,31.6944,144.888,0
39364,69.8751,1.55594,-1.34493,172.959,58.1704,1.27559,2.03311,112.271,127.883,1
39365,88.1335,0.139006,-1.48736,88.9863,30.1493,2.21717,-1.74673,140.047,128.165,1
39366,68.3687,-2.33489,2.12907,356.378,51.3947,-1.2855,-1.93852,100.039,124.456,1
39367,54.5029,1.74508,1.25516,160.811,43.2294,0.208526,-2.11279,44.1727,126.695,0
39368,76.1175,-0.759816,-0.116266,99.1672,69.4694,-0.997309,-1.96484,106.978,117.369,0
39369,65.6038,-0.359426,1.47795,69.8872,57.9318,-0.291221,-1.3437,60.4058,121.796,1
39370,56.3355,-1.25352,-0.67628,106.704,56.0904,-0.59502,2.39788,66.3162,118.514,1
39371,62.1974,1.03762,2.83931,98.7937,52.3932,0.207075,-0.164602,53.5206,123.908,1
39372,37.7446,0.607545,2.45213,44.9275,36.1804,-1.73859,-0.632667,106.1,130.849,0
39373,71.2609,0.149965,-1.61303,72.0637,40.5285,0.705155,1.42999,51.0293,111.524,0
39374,83.7209,-1.73294,-2.78495,244.214,33.7627,-0.583524,0.783759,39.6758,122.323,1
39375,107.76,-2.16276,-1.78104,474.687,42.8551,-2.04579,2.17917,168.518,124.939,1
39376,85.3876,-0.607741,-2.97182,101.648,46.5287,0.0480682,0.735488,46.5825,128.159,1
39377,89.1413,-0.411077,-0.263006,96.7798,40.6655,0.0326233,2.77305,40.6871,123.227,1
39378,60.2524,-1.76301,1.11793,180.802,50.6477,-0.277273,-2.06724,52.6071,142.377,0
39379,56.8844,-1.02662,-1.38044,89.5884,49.7464,0.124693,1.7635,50.1336,124.512,1
39380,71.3372,0.31248,1.18562,74.8484,42.9626,2.19435,0.77117,195.171,122.389,1
39381,96.5287,0.415058,2.06359,104.963,44.9845,1.01217,-0.265947,70.063,127.493,1
39382,40.8107,0.436257,0.321095,44.7563,39.6482,2.28347,-2.68179,196.509,117.142,0
39383,50.7974,-0.147869,-2.90516,51.3537,48.9853,1.17142,0.346567,86.6182,122.147,1
39384,61.753,0.26373,-0.125572,63.913,53.7625,1.04348,2.78722,85.7861,123.409,1
39385,42.2639,0.964764,0.212963,63.5065,37.4722,-1.16389,2.96199,65.8503,128.155,0
39386,66.0679,0.978055,-0.435212,100.269,58.593,1.54008,2.09169,142.948,123.784,1
39387,63.0807,-0.360035,2.77932,67.2134,33.9105,1.44161,0.185432,75.6888,130.259,1
39388,56.4167,1.58971,0.367931,144.04,42.877,0.0459652,2.92279,42.9224,125.981,0
39389,66.3891,-0.280212,2.47428,69.0126,63.3783,-0.354217,-0.166966,67.396,125.785,1
39390,67.327,-1.25965,1.22948,128.189,51.4754,-0.506085,-1.90097,58.2093,126.195,1
39391,44.1359,-1.98033,-2.25138,162.931,40.3304,-0.083753,1.25788,40.4719,124.296,1
39392,70.1144,-0.230061,0.235202,71.9781,56.7701,0.594051,-2.72567,67.0851,136.572,0
39393,77.2918,-0.199094,-2.4894,78.8287,52.7761,-0.0115934,1.18391,52.7796,123.831,1
39394,85.3542,2.35304,1.59314,452.915,40.8805,1.20745,-2.52282,74.4824,126.495,1
39395,60.9822,-1.00553,-0.351248,94.4985,58.6982,-1.84342,3.04834,190.076,129.402,1
39396,52.639,1.91278,0.914187,182.119,35.2377,0.0546437,-2.39301,35.2904,125.862,0
39397,44.9186,-2.23581,-2.46379,212.488,30.0423,0.344384,2.07906,31.8415,135.536,0
39398,41.1317,-2.12049,-0.873765,173.889,25.8148,0.893457,2.09659,36.8222,154.179,0
39399,67.1608,-1.04116,2.85782,106.972,53.6488,-1.77287,-0.709171,162.49,125.646,1
39400,71.1885,2.18196,-0.677892,319.513,59.5549,0.913388,0.773729,86.1735,123.529,1
39401,59.716,-0.0904176,-2.14718,59.9602,48.5513,1.08248,0.71649,79.8852,125.865,1
39402,112.955,1.54621,-1.83936,277.117,55.6424,0.993955,-0.0872896,85.467,129.624,1
39403,77.5106,-1.37004,-0.216948,162.369,39.6434,-0.0400597,3.09491,39.6752,135.969,0
39404,68.064,1.28532,3.13468,132.466,57.9026,1.57974,0.185295,146.486,126.346,1
39405,37.7931,-1.98282,0.743913,139.851,35.2394,0.228592,2.66108,36.1641,114.924,0
39406,38.959,1.98975,-0.699962,145.131,37.4581,-0.291205,2.81273,39.0576,130.959,1
39407,73.7722,-2.39572,-3.05099,408.224,39.2171,-1.17934,-0.768976,69.8006,119.993,0
39408,75.0337,-0.584095,2.38844,88.2013,41.02,-1.65837,-0.863037,111.599,127.207,1
39409,121.599,-0.600496,-0.85595,144.19,58.4803,-1.50004,-2.43208,137.574,143.007,0
39410,48.4591,-0.670269,2.63283,59.7581,25.359,2.31893,3.08659,130.132,149.232,0
39411,53.4752,2.27038,1.57343,261.663,39.5529,0.178525,-1.9037,40.1848,146.245,0
39412,69.2943,-1.81787,-1.73196,219.008,46.0116,-0.920707,1.19396,66.9308,123.89,0
39413,75.5088,1.14673,-0.419472,130.84,53.5242,1.62909,2.45316,141.714,129.747,1
39414,61.769,1.76444,-0.881895,185.603,60.3089,2.19161,2.15247,273.241,124.693,1
39415,60.604,-1.8089,-3.02675,189.919,55.8747,-1.08694,0.505218,92.2613,121.977,1
39416,96.0077,-1.25551,-2.40249,182.154,40.9697,-1.69071,0.267294,114.873,125.024,1
39417,66.1093,-0.570772,0.0503795,77.1734,63.4731,-1.309,-3.00893,126.075,138.379,0
39418,63.9824,1.5557,0.074723,158.339,62.8201,1.44018,3.01708,140.037,126.381,1
39419,103.628,0.0883849,0.40393,104.034,30.8449,1.04667,3.0276,49.3402,122.939,1
39420,97.1392,1.06634,3.08812,157.802,30.6541,-0.247119,0.831588,31.5949,125.084,1
39421,97.3638,1.74992,0.990951,288.583,46.3666,1.06984,-2.29824,75.5307,141.877,0
39422,72.7442,-1.25772,-2.51308,138.275,39.5296,-0.150229,0.901336,39.9765,123.256,0
39423,59.8462,-0.945885,0.315249,88.6749,40.4252,0.57129,-2.62109,47.2034,127.664,0
39424,60.0285,0.611458,0.131159,71.6043,32.5587,-1.1765,-2.84323,57.8139,125.951,0
39425,73.0983,0.239349,2.25366,75.2022,30.7958,-1.0166,-1.06561,48.1279,113.915,0
39426,40.5714,0.180647,-2.11368,41.2352,33.3077,-2.31832,1.23663,170.819,138.567,0
39427,74.5137,-0.603953,1.00262,88.5217,49.9869,-0.789594,-2.49156,66.3959,120.703,1
39428,64.9871,-0.1267,-2.96859,65.5094,61.7394,0.0676871,0.160727,61.8809,127.281,1
39429,104.777,-1.09235,1.58867,173.758,76.5634,-1.90029,2.89808,261.745,132.006,1
39430,61.5933,-1.34678,-0.300055,126.424,55.3053,-0.515414,-2.79547,62.8153,121.431,1
39431,91.1409,1.66624,-0.870359,249.78,38.1343,0.763493,3.00453,49.7995,123.069,1
39432,50.8195,-0.417084,-1.72307,55.3042,34.7085,1.59035,1.93628,88.6689,128.191,1
39433,101.55,0.0456261,-0.578784,101.656,44.2204,-0.349455,1.94853,46.9481,130.501,1
39434,55.9025,-0.795457,-1.96153,74.5412,46.8704,0.619446,1.60327,56.154,127.277,1
39435,44.6223,1.02702,0.20674,70.298,26.3452,-1.56868,-2.39268,65.9766,133.647,0
39436,40.8857,-0.865689,-0.664327,57.1869,35.3511,1.06114,2.12657,57.1932,113.364,0
39437,59.1127,-0.0962067,-1.9538,59.3864,52.7657,1.27656,-0.0816441,101.924,122.274,1
39438,69.5193,1.06447,1.15405,112.768,60.4466,-0.227659,-1.95393,62.0198,157.646,0
39439,94.3179,-0.856188,1.47378,131.052,36.2512,-1.55919,-1.78086,89.9983,124.07,0
39440,46.6318,1.25919,0.886212,88.7509,26.9156,-1.01406,3.06785,41.982,117.292,0
39441,62.035,-0.0513996,2.88874,62.117,44.0776,1.32054,-0.110452,88.4289,129.955,0
39442,73.3823,-0.230233,-0.643567,75.3358,42.5839,-1.72877,3.06896,123.733,141.214,0
